,estimated_delivery_price,best_bid_amount,best_ask_amount,underlying_index,bid_iv,ask_iv,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,greeks,stats,state,timestamp
48,66286.65,103.0,51.1,BTC-31MAY24,68.71,70.69,66694.3,69.89,0.028,0.0295,0.0,1238.0,0.079,0.009,0.0336,"[[0.0295, 51.1], [0.031, 261.0], [0.033, 5.0], [0.0335, 6.0], [0.035, 4.0]]","[[0.028, 103.0], [0.027, 164.0], [0.0265, 45.0], [0.023, 7.0], [0.015, 4.0]]",0.03123358,BTC-31MAY24-80000-C,0.0292,66286.65,23210876550,"{'rho': 14.87358, 'theta': -62.06887, 'vega': 67.40802, 'gamma': 2e-05, 'delta': 0.24367}","{'volume_usd': 34204.98, 'volume': 15.5, 'price_change': 10.1639, 'low': 0.0305, 'high': 0.0336}",open,1713863538666
49,66284.85,0.0,0.0,SYN.BTC-10MAY24,73.6,75.19,66344.6875,77.29,0.0,0.0,0.0,0.0,0.036,0.0001,0.0335,[],[],0.00667792,BTC-10MAY24-85000-C,0.0062,66284.85,23157588454,"{'rho': 2.53114, 'theta': -49.69879, 'vega': 22.71787, 'gamma': 1e-05, 'delta': 0.08503}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863540330
50,66284.88,0.0,0.0,SYN.BTC-10MAY24,0.0,0.0,66345.3125,70.13,0.0,0.0,0.0,0.0,0.2225,0.1405,,[],[],0.1795437,BTC-10MAY24-55000-C,0.1786,66284.88,0,"{'rho': 23.252, 'theta': -50.13341, 'vega': 25.29166, 'gamma': 2e-05, 'delta': 0.90181}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863541337
51,66284.97,0.0,0.0,SYN.BTC-17MAY24,0.0,0.0,66460.285,73.82,0.0,0.0,0.0,0.0,0.43,0.304,,[],[],0.35782545,BTC-17MAY24-90000-P,0.3596,66284.97,0,"{'rho': -58.0191, 'theta': -34.31386, 'vega': 22.95245, 'gamma': 1e-05, 'delta': -0.931}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863542344
52,66284.66,29.2,20.0,BTC-26APR24,51.82,75.43,66128.56,67.82,0.0755,0.079,0.0,1147.9,0.1305,0.035,0.079,"[[0.079, 20.0], [0.0795, 9.0], [0.084, 25.0], [0.1, 10.0]]","[[0.0755, 29.2], [0.005, 48.7], [0.0001, 2.0]]",0.07835514,BTC-26APR24-71000-P,0.0775,66284.66,23210866637,"{'rho': -5.07393, 'theta': -143.10264, 'vega': 12.44967, 'gamma': 5e-05, 'delta': -0.87189}","{'volume_usd': 425960.91, 'volume': 83.3, 'price_change': 1.9355, 'low': 0.077, 'high': 0.079}",open,1713863543351
53,66284.85,60.0,80.0,BTC-26APR24,0.0,138.44,66128.02,100.0,0.227,0.2295,0.0,134.0,0.2615,0.197,0.203,"[[0.2295, 80.0], [0.2305, 860.0], [0.235, 36.0], [0.236, 81.0], [0.2555, 12.0]]","[[0.227, 60.0], [0.2265, 350.0], [0.2225, 36.0], [0.2215, 216.0], [0.09, 15.0]]",0.228301,BTC-26APR24-51000-C,0.2288,66284.85,23210882323,"{'rho': 4.11275, 'theta': -5.42478, 'vega': 0.32006, 'gamma': 0.0, 'delta': 0.99833}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863545501
54,66284.89,21.7,14.7,SYN.BTC-24APR24,0.0,116.73,66234.2346,66.39,0.041,0.05,0.0,1.0,0.0845,0.0047,0.0345,"[[0.05, 14.7], [0.0655, 10.0]]","[[0.041, 21.7]]",0.04155385,BTC-24APR24-63500-C,0.043,66284.89,23210861321,"{'rho': 1.47132, 'theta': -201.90859, 'vega': 6.08249, 'gamma': 8e-05, 'delta': 0.89646}","{'volume_usd': 2255.2, 'volume': 1.0, 'price_change': 0.0, 'low': 0.0345, 'high': 0.0345}",open,1713863547379
55,66285.25,0.0,12.1,SYN.BTC-24APR24,0.0,118.96,66234.2972,57.65,0.0,0.0505,0.0,0.0,0.0895,0.0044,,"[[0.0505, 12.1], [0.0545, 10.0]]",[],0.04508863,BTC-24APR24-69000-P,0.0429,66285.25,23210851590,"{'rho': -1.65237, 'theta': -150.73362, 'vega': 5.22924, 'gamma': 8e-05, 'delta': -0.91562}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863548387
56,66286.87,21.0,2.0,BTC-27SEP24,79.75,81.11,69218.4,80.43,0.0055,0.006,0.0,265.4,0.0275,0.0001,0.006,"[[0.006, 2.0], [0.0065, 60.2], [0.007, 20.0], [0.0145, 11.0]]","[[0.0055, 21.0], [0.005, 31.1], [0.0001, 11.0]]",0.00548657,BTC-27SEP24-28000-P,0.0057,66286.87,23210886310,"{'rho': -8.81422, 'theta': -6.53771, 'vega': 25.51496, 'gamma': 0.0, 'delta': -0.02387}","{'volume_usd': 1604.19, 'volume': 4.0, 'price_change': 0.0, 'low': 0.006, 'high': 0.006}",open,1713863550155
57,66288.44,0.0,0.0,BTC-28MAR25,0.0,0.0,72867.06,80.26,0.0,0.0,0.0,0.0,0.4825,0.322,0.3855,[],[],0.38221318,BTC-28MAR25-58000-C,0.3836,66288.44,22611526073,"{'rho': 250.01672, 'theta': -26.25833, 'vega': 222.26835, 'gamma': 1e-05, 'delta': 0.75234}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863550400
58,66288.06,7.8,18.1,BTC-27SEP24,75.3,76.4,69218.62,75.86,0.0425,0.0445,0.0,233.8,0.1175,0.016,0.045,"[[0.0445, 18.1], [0.046, 14.0], [0.0475, 9.0], [0.0495, 20.0], [0.0685, 4.0]]","[[0.0425, 7.8], [0.042, 44.0], [0.02, 4.0], [0.0095, 4.0], [0.001, 3.0]]",0.0529483,BTC-27SEP24-120000-C,0.0435,66288.06,23210888015,"{'rho': 45.27259, 'theta': -30.30175, 'vega': 125.38472, 'gamma': 1e-05, 'delta': 0.19562}","{'volume_usd': 59611.89, 'volume': 19.7, 'price_change': -4.2553, 'low': 0.0445, 'high': 0.047}",open,1713863552414
59,66287.75,1.7,29.1,BTC-31MAY24,89.97,95.78,66687.01,92.9,0.0007,0.0012,0.0,324.9,0.0155,0.0001,0.0012,"[[0.0012, 29.1], [0.0205, 6.0]]","[[0.0007, 1.7], [0.0001, 125.0]]",0.00106887,BTC-31MAY24-140000-C,0.0009,66287.75,23210889185,"{'rho': 0.62956, 'theta': -7.02002, 'vega': 5.73528, 'gamma': 0.0, 'delta': 0.01001}","{'volume_usd': 47.52, 'volume': 0.6, 'price_change': 0.0, 'low': 0.0012, 'high': 0.0012}",open,1713863553421
60,66289.65,95.5,11.6,BTC-27SEP24,79.35,81.2,69219.33,80.25,0.0175,0.0195,0.0,308.3,0.0745,0.0035,0.0195,"[[0.0195, 11.6], [0.0225, 10.0], [0.033, 2.0], [0.034, 1.0], [0.036, 5.0]]","[[0.0175, 95.5], [0.017, 10.0], [0.0155, 30.0], [0.0075, 3.0], [0.007, 3.0]]",0.0265483,BTC-27SEP24-160000-C,0.0185,66289.65,23210890280,"{'rho': 21.86199, 'theta': -19.1418, 'vega': 74.87002, 'gamma': 0.0, 'delta': 0.09192}","{'volume_usd': 2086.96, 'volume': 1.6, 'price_change': 0.0, 'low': 0.0195, 'high': 0.0195}",open,1713863555435
61,66289.68,4.0,198.0,BTC-28MAR25,75.56,76.63,72867.62,76.1,0.2515,0.2555,0.0,181.6,0.3665,0.187,0.2545,"[[0.2555, 198.0], [0.256, 4.0], [0.2565, 12.0], [0.258, 8.2]]","[[0.2515, 4.0], [0.223, 19.0], [0.2205, 1.0], [0.219, 3.0]]",0.2532768,BTC-28MAR25-80000-C,0.2535,66289.68,23210891516,"{'rho': 230.78558, 'theta': -30.55837, 'vega': 272.22609, 'gamma': 1e-05, 'delta': 0.59457}","{'volume_usd': 499848.04, 'volume': 29.7, 'price_change': 1.8, 'low': 0.248, 'high': 0.257}",open,1713863556442
62,66290.38,13.1,13.2,BTC-26APR24,171.43,473.63,66131.02,100.0,0.0001,0.044,0.0,33.2,0.015,0.0001,0.0004,"[[0.044, 13.2]]","[[0.0001, 13.1]]",0.0,BTC-26APR24-110000-C,0.0,66290.38,22923367633,"{'rho': 0.0, 'theta': -0.00033, 'vega': 9e-05, 'gamma': 0.0, 'delta': 0.0}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863557488
63,66290.2,4.0,15.9,SYN.BTC-24APR24,43.49,100.26,66239.4153,54.66,0.022,0.0315,0.0,0.1,0.0685,0.0001,0.0181,"[[0.0315, 15.9], [0.0365, 1.0], [0.038, 10.0]]","[[0.022, 4.0]]",0.02593409,BTC-24APR24-67500-P,0.0232,66290.2,23210875324,"{'rho': -1.32633, 'theta': -295.90701, 'vega': 10.82686, 'gamma': 0.00017, 'delta': -0.7461}","{'volume_usd': 113921.11, 'volume': 100.1, 'price_change': -21.3043, 'low': 0.0158, 'high': 0.023}",open,1713863559463
64,66289.19,176.9,12.0,BTC-31MAY24,71.27,73.01,66689.99,73.15,0.012,0.013,0.0,1633.4,0.048,0.0001,0.0125,"[[0.013, 12.0], [0.0145, 234.0], [0.015, 2024.0], [0.0155, 3.0], [0.02, 3.0]]","[[0.012, 176.9], [0.0115, 1936.0], [0.011, 23.0], [0.003, 3.0], [0.0001, 33.0]]",0.01248195,BTC-31MAY24-51000-P,0.0131,66289.19,23210895369,"{'rho': -8.16703, 'theta': -37.60682, 'vega': 39.02208, 'gamma': 1e-05, 'delta': -0.1047}","{'volume_usd': 68888.56, 'volume': 83.4, 'price_change': 4.1667, 'low': 0.012, 'high': 0.0125}",open,1713863560784
65,66287.39,22.3,22.2,SYN.BTC-10MAY24,54.37,83.94,66345.355,68.38,0.1805,0.195,0.0,0.0,0.252,0.137,,"[[0.195, 22.2]]","[[0.1805, 22.3]]",0.18586976,BTC-10MAY24-78000-P,0.1866,66287.39,23210749490,"{'rho': -31.85483, 'theta': -68.07425, 'vega': 33.75112, 'gamma': 2e-05, 'delta': -0.84719}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863561477
66,66286.06,15.1,15.0,BTC-27DEC24,72.23,78.65,70726.18,75.81,0.5345,0.5545,0.0,390.0,0.6865,0.4565,0.5955,"[[0.5545, 15.0], [0.555, 14.7], [0.7065, 1.0]]","[[0.5345, 15.1], [0.534, 16.0]]",0.55917237,BTC-27DEC24-100000-P,0.5454,66286.06,23210896933,"{'rho': -548.17537, 'theta': -34.52679, 'vega': 225.8495, 'gamma': 1e-05, 'delta': -0.59557}","{'volume_usd': 1574500.64, 'volume': 42.9, 'price_change': 10.8939, 'low': 0.5355, 'high': 0.5955}",open,1713863563535
67,66285.31,0.0,0.0,BTC-28MAR25,0.0,0.0,72862.9,72.46,0.0,0.0,0.0,0.0,0.3825,0.214,0.4275,[],[],0.27665825,BTC-28MAR25-72000-C,0.2776,66285.31,22914825691,"{'rho': 247.76808, 'theta': -27.96606, 'vega': 262.20009, 'gamma': 1e-05, 'delta': 0.64303}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863564498
68,66282.61,86.3,18.0,BTC-31MAY24,70.51,71.79,66686.69,71.14,0.017,0.018,0.0,705.0,0.06,0.0025,0.02,"[[0.018, 18.0], [0.0185, 2360.8], [0.019, 1215.0], [0.0195, 430.0], [0.0245, 6.0]]","[[0.017, 86.3], [0.0165, 49.0], [0.016, 2275.0], [0.0075, 23.0], [0.0055, 4.0]]",0.01984576,BTC-31MAY24-86000-C,0.0175,66282.61,23210900474,"{'rho': 9.88777, 'theta': -49.06168, 'vega': 52.34086, 'gamma': 2e-05, 'delta': 0.1601}","{'volume_usd': 31848.52, 'volume': 23.8, 'price_change': 0.0, 'low': 0.02, 'high': 0.02}",open,1713863566749
69,66283.81,0.0,18.3,SYN.BTC-25APR24,0.0,121.67,66177.5711,64.53,0.0,0.0965,0.0,0.0,0.1385,0.0465,,"[[0.0965, 18.3], [0.104, 10.0]]",[],0.09021746,BTC-25APR24-72000-P,0.0887,66283.81,23210867475,"{'rho': -3.71183, 'theta': -67.32883, 'vega': 4.06935, 'gamma': 3e-05, 'delta': -0.96116}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863567519
70,66283.91,82.8,17.2,BTC-26APR24,137.93,147.77,66125.37,100.0,0.0001,0.0002,0.0,1639.2,0.015,0.0001,0.0001,"[[0.0002, 17.2], [0.023, 3.0]]","[[0.0001, 82.8]]",1.29e-06,BTC-26APR24-94000-C,0.0,66283.91,23210560762,"{'rho': 0.00029, 'theta': -0.07527, 'vega': 0.01355, 'gamma': 0.0, 'delta': 6e-05}","{'volume_usd': 147.44, 'volume': 22.2, 'price_change': 0.0, 'low': 0.0001, 'high': 0.0001}",open,1713863569589
71,66283.48,0.3,0.0,BTC-28MAR25,12.46,0.0,72861.22,74.89,0.005,0.0,0.0,0.6,0.3385,0.1595,0.3915,[],"[[0.005, 0.3]]",0.22501491,BTC-28MAR25-86000-C,0.225,66283.48,22914651039,"{'rho': 221.98526, 'theta': -30.64443, 'vega': 277.99088, 'gamma': 1e-05, 'delta': 0.55242}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863570540
72,66283.48,2458.7,101.1,SYN.BTC-10MAY24,69.79,73.81,66341.8525,71.8,0.006,0.0075,0.0,229.2,0.038,0.0001,0.0085,"[[0.0075, 101.1], [0.011, 12.0], [0.0115, 120.0], [0.012, 150.0], [0.0125, 21.0]]","[[0.006, 2458.7], [0.0055, 1500.0], [0.005, 792.0], [0.0001, 44.0]]",0.00884612,BTC-10MAY24-82000-C,0.0067,66283.48,23210904493,"{'rho': 2.8168, 'theta': -52.42877, 'vega': 24.75175, 'gamma': 2e-05, 'delta': 0.09816}","{'volume_usd': 30056.27, 'volume': 52.9, 'price_change': 0.0, 'low': 0.0085, 'high': 0.0085}",open,1713863571307
73,66286.35,0.0,0.0,SYN.BTC-17MAY24,70.01,71.48,66460.76,71.26,0.0,0.0,0.0,0.0,0.057,0.0019,,[],[],0.01709053,BTC-17MAY24-80000-C,0.0169,66286.35,23157588483,"{'rho': 7.4084, 'theta': -65.90151, 'vega': 45.61822, 'gamma': 2e-05, 'delta': 0.18182}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863573563
74,66286.48,7.6,22.8,BTC-31MAY24,67.65,68.05,66693.6,68.04,0.056,0.0565,0.0,420.4,0.1135,0.025,0.0565,"[[0.0565, 22.8], [0.057, 96.0], [0.0575, 155.1], [0.058, 60.0], [0.0585, 67.2]]","[[0.056, 7.6], [0.055, 25.0], [0.0545, 36.0], [0.054, 438.0], [0.0535, 18.0]]",0.05800592,BTC-31MAY24-72000-C,0.0565,66286.48,23210907272,"{'rho': 24.19811, 'theta': -74.7453, 'vega': 83.37249, 'gamma': 3e-05, 'delta': 0.40547}","{'volume_usd': 413883.26, 'volume': 103.4, 'price_change': -4.2373, 'low': 0.0565, 'high': 0.0625}",open,1713863574609
75,66286.69,27.0,16.6,BTC-27SEP24,70.54,75.52,69212.24,72.6,0.2845,0.2975,0.0,238.6,0.4005,0.221,0.3095,"[[0.2975, 16.6], [1.21, 11.3]]","[[0.2845, 27.0], [0.2835, 27.0], [0.283, 6.0], [0.2825, 3.0], [0.282, 3.0]]",0.29278542,BTC-27SEP24-80000-P,0.2899,66286.69,23210908337,"{'rho': -242.92884, 'theta': -41.78634, 'vega': 180.66512, 'gamma': 1e-05, 'delta': -0.52639}","{'volume_usd': 704645.13, 'volume': 36.2, 'price_change': 7.4653, 'low': 0.2855, 'high': 0.315}",open,1713863575724
76,66286.26,0.0,0.0,BTC-31MAY24,0.0,0.0,66693.44,71.13,0.0,0.0,0.0,0.0,0.398,0.2635,0.3145,[],[],0.32062302,BTC-31MAY24-87000-P,0.3209,66286.26,22953269006,"{'rho': -82.70026, 'theta': -46.7595, 'vega': 50.86386, 'gamma': 2e-05, 'delta': -0.84894}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863577589
77,66286.34,48.0,40.8,SYN.BTC-24APR24,64.23,68.59,66234.859,66.41,0.0015,0.0019,0.0,47.7,0.0315,0.0001,0.0019,"[[0.0019, 40.8], [0.0021, 2.0], [0.0022, 226.0], [0.0023, 90.0], [0.0024, 57.0]]","[[0.0015, 48.0], [0.0014, 147.0], [0.0013, 1.1], [0.0011, 120.0], [0.001, 71.0]]",0.0019879,BTC-24APR24-63500-P,0.0017,66286.34,23210911225,"{'rho': -0.18117, 'theta': -112.22816, 'vega': 6.07724, 'gamma': 8e-05, 'delta': -0.10347}","{'volume_usd': 37769.73, 'volume': 114.1, 'price_change': -65.4545, 'low': 0.0019, 'high': 0.0055}",open,1713863578850
78,66286.11,50.0,135.0,BTC-31MAY24,0.0,124.53,66694.16,100.0,0.549,0.5525,0.0,308.6,0.572,0.5315,0.554,"[[0.5525, 135.0], [0.553, 5.0], [0.5535, 11.0], [0.554, 60.0], [0.5585, 24.0]]","[[0.549, 50.0], [0.5485, 10.0], [0.548, 420.0], [0.5435, 168.0], [0.543, 192.0]]",0.55150177,BTC-31MAY24-30000-C,0.5506,66286.11,23210912446,"{'rho': 30.87099, 'theta': -3.47561, 'vega': 2.63794, 'gamma': 0.0, 'delta': 0.99584}","{'volume_usd': 370324.04, 'volume': 10.0, 'price_change': 0.0, 'low': 0.554, 'high': 0.554}",open,1713863580676
79,66286.34,6.0,12.0,BTC-28JUN24,69.53,72.0,67262.92,70.61,0.2215,0.2245,0.0,674.1,0.283,0.1795,0.2305,"[[0.2245, 12.0], [0.2255, 10.0], [0.226, 18.0], [0.2275, 44.0], [0.35, 4.0]]","[[0.2215, 6.0], [0.2205, 24.0], [0.218, 9.0], [0.2175, 10.0], [0.217, 88.0]]",0.22569838,BTC-28JUN24-55000-C,0.2228,66286.34,23210913153,"{'rho': 69.42741, 'theta': -43.60742, 'vega': 81.45281, 'gamma': 1e-05, 'delta': 0.79407}","{'volume_usd': 483814.43, 'volume': 32.3, 'price_change': 1.9912, 'low': 0.2245, 'high': 0.2305}",open,1713863581124
80,66287.11,74.8,10.4,BTC-31MAY24,66.12,69.25,66694.36,67.93,0.114,0.118,0.0,1417.1,0.1865,0.0715,0.1088,"[[0.118, 10.4], [0.1185, 1680.0], [0.12, 10.0]]","[[0.114, 74.8], [0.113, 1446.0], [0.032, 2.0]]",0.11459928,BTC-31MAY24-70000-P,0.1163,66287.11,23210913977,"{'rho': -45.81016, 'theta': -76.31617, 'vega': 85.26366, 'gamma': 3e-05, 'delta': -0.54432}","{'volume_usd': 393816.27, 'volume': 53.5, 'price_change': -4.141, 'low': 0.1088, 'high': 0.1135}",open,1713863582668
81,66286.23,86.0,1.4,BTC-26APR24,63.28,64.75,66125.89,64.02,0.015,0.0155,0.0,477.1,0.059,0.0003,0.016,"[[0.0155, 1.4], [0.016, 8.7], [0.0165, 18.0], [0.0185, 35.0], [0.019, 15.0]]","[[0.015, 86.0], [0.0145, 83.0], [0.014, 12.4], [0.0135, 18.0], [0.006, 4.0]]",0.01719404,BTC-26APR24-65000-P,0.0153,66286.23,23210915904,"{'rho': -2.0679, 'theta': -243.96244, 'vega': 22.47759, 'gamma': 0.0001, 'delta': -0.37176}","{'volume_usd': 123464.84, 'volume': 121.9, 'price_change': -28.8889, 'low': 0.012, 'high': 0.0225}",open,1713863584639
82,66284.27,1.3,1.3,BTC-28JUN24,68.86,0.0,67260.41,70.08,0.0695,0.0735,0.0,0.0,0.1385,0.0355,0.1395,"[[0.0735, 1.3]]","[[0.0695, 1.3]]",0.08279089,BTC-28JUN24-76000-C,0.0715,66284.27,23210440663,"{'rho': 39.56096, 'theta': -58.56362, 'vega': 110.24, 'gamma': 2e-05, 'delta': 0.39699}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863585645
83,66285.56,0.0,0.0,BTC-31MAY24,0.0,0.0,66693.21,83.16,0.0,0.0,0.0,40.4,0.887,0.7305,0.911,[],[],0.79807362,BTC-31MAY24-120000-P,0.8012,66285.56,22170024567,"{'rho': -125.84974, 'theta': -11.7614, 'vega': 10.94349, 'gamma': 0.0, 'delta': -0.97903}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863587699
84,66284.77,31.3,3.1,BTC-31MAY24,80.69,82.99,66693.39,81.84,0.0031,0.0036,0.0,818.8,0.0225,0.0001,0.0043,"[[0.0036, 3.1], [0.0047, 94.0], [0.01, 28.0], [0.011, 10.0], [0.018, 4.0]]","[[0.0031, 31.3], [0.0028, 13.0], [0.0027, 1056.0], [0.0025, 27.0], [0.002, 214.0]]",0.00317612,BTC-31MAY24-42000-P,0.0033,66284.77,23210919164,"{'rho': -2.29535, 'theta': -15.67166, 'vega': 14.53424, 'gamma': 0.0, 'delta': -0.02976}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863588742
85,66285.42,22.5,26.0,BTC-28JUN24,67.85,84.26,67261.91,76.58,0.642,0.653,0.0,811.0,0.7425,0.5775,0.6325,"[[0.653, 26.0], [0.6535, 44.0], [0.657, 28.1]]","[[0.642, 22.5], [0.641, 18.0], [0.638, 44.0]]",0.64554366,BTC-28JUN24-110000-P,0.6472,66285.42,23210919960,"{'rho': -189.39243, 'theta': -26.68883, 'vega': 45.96494, 'gamma': 1e-05, 'delta': -0.91121}","{'volume_usd': 2531178.96, 'volume': 59.8, 'price_change': -1.403, 'low': 0.6325, 'high': 0.6415}",open,1713863589710
86,66284.1,2.3,2.3,BTC-27DEC24,73.31,80.1,70724.81,76.31,0.565,0.571,0.0,80.9,0.6135,0.5395,0.5715,"[[0.571, 2.3]]","[[0.565, 2.3]]",0.56732505,BTC-27DEC24-32000-C,0.5678,66284.1,23210866664,"{'rho': 180.00336, 'theta': -10.34497, 'vega': 67.22923, 'gamma': 0.0, 'delta': 0.94242}","{'volume_usd': 485327.97, 'volume': 12.8, 'price_change': 0.0, 'low': 0.5715, 'high': 0.572}",open,1713863591728
87,66283.84,3.9,3.9,BTC-27SEP24,73.1,88.95,69208.76,82.16,0.6265,0.631,0.0,188.8,0.6565,0.6105,0.631,"[[0.631, 3.9]]","[[0.6265, 3.9]]",0.62918015,BTC-27SEP24-26000-C,0.6287,66283.84,23210684060,"{'rho': 105.00144, 'theta': -5.37248, 'vega': 20.52735, 'gamma': 0.0, 'delta': 0.98154}","{'volume_usd': 364722.65, 'volume': 8.7, 'price_change': -0.0792, 'low': 0.631, 'high': 0.6315}",open,1713863592694
88,66281.57,1.1,1.1,BTC-28JUN24,0.0,70.96,67258.77,69.77,0.088,0.092,0.0,0.2,0.1585,0.05,0.168,"[[0.092, 1.1]]","[[0.088, 1.1]]",0.09754376,BTC-28JUN24-72000-C,0.09,66281.57,23210069384,"{'rho': 45.89493, 'theta': -60.13087, 'vega': 113.68868, 'gamma': 2e-05, 'delta': 0.46758}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863594753
89,66281.53,0.0,10.0,BTC-3MAY24,0.0,299.98,66215.67,100.0,0.0,0.0495,0.0,10.0,0.015,0.0001,0.0022,"[[0.0495, 10.0]]",[],0.00044399,BTC-3MAY24-45000-P,0.0004,66281.53,23210148692,"{'rho': -0.1479, 'theta': -11.69368, 'vega': 2.32932, 'gamma': 0.0, 'delta': -0.00774}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863595716
90,66281.42,0.0,0.0,SYN.BTC-17MAY24,67.46,68.49,66452.915,68.66,0.0,0.0,0.0,0.0,0.0895,0.013,,[],[],0.04015133,BTC-17MAY24-72000-C,0.0397,66281.42,23157588478,"{'rho': 14.36013, 'theta': -89.90357, 'vega': 64.59348, 'gamma': 3e-05, 'delta': 0.35945}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863596722
91,66281.67,3.0,2.5,BTC-28MAR25,74.49,80.75,72859.57,77.49,0.549,0.5725,0.0,74.9,0.714,0.4655,0.5655,"[[0.5725, 2.5]]","[[0.549, 3.0]]",0.56516281,BTC-28MAR25-100000-P,0.5605,66281.67,23210853389,"{'rho': -731.19297, 'theta': -31.97813, 'vega': 279.74431, 'gamma': 1e-05, 'delta': -0.52019}","{'volume_usd': 93729.46, 'volume': 2.5, 'price_change': 0.0, 'low': 0.5655, 'high': 0.5655}",open,1713863598775
92,66282.27,1.5,1.5,BTC-28JUN24,0.0,72.07,67260.48,71.06,0.0495,0.0525,0.0,0.0,0.114,0.021,0.091,"[[0.0525, 1.5]]","[[0.0495, 1.5]]",0.05982489,BTC-28JUN24-82000-C,0.051,66282.27,23210098900,"{'rho': 31.0964, 'theta': -54.09565, 'vega': 100.42012, 'gamma': 2e-05, 'delta': 0.30683}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863599783
93,66282.85,0.0,0.0,SYN.BTC-17MAY24,0.0,69.08,66453.505,68.58,0.0,0.0,0.0,25.0,0.0955,0.0155,0.0453,[],[],0.04402365,BTC-17MAY24-71000-C,0.0435,66282.85,23196459150,"{'rho': 15.09797, 'theta': -92.94237, 'vega': 65.42617, 'gamma': 3e-05, 'delta': 0.38705}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863601758
94,66282.6,27.0,57.0,BTC-3MAY24,64.05,65.57,66214.45,64.83,0.0405,0.0415,0.0,588.4,0.094,0.0115,0.0405,"[[0.0415, 57.0], [0.042, 419.0], [0.0425, 96.0], [0.0435, 36.0], [0.044, 20.0]]","[[0.0405, 27.0], [0.04, 154.0], [0.0395, 96.1], [0.039, 373.0], [0.0385, 4.0]]",0.04023985,BTC-3MAY24-66000-P,0.041,66282.6,23210932230,"{'rho': -9.16186, 'theta': -141.60022, 'vega': 43.45972, 'gamma': 6e-05, 'delta': -0.4666}","{'volume_usd': 888371.29, 'volume': 324.2, 'price_change': -14.7368, 'low': 0.036, 'high': 0.0475}",open,1713863603249
95,66282.85,5.0,5.0,BTC-28MAR25,78.7,80.01,72860.39,79.35,0.1085,0.113,0.0,216.6,0.2265,0.058,0.11,"[[0.113, 5.0], [0.1145, 10.0], [0.1155, 10.2], [0.1255, 6.0]]","[[0.1085, 5.0], [0.1075, 5.0], [0.1055, 6.0], [0.105, 10.0], [0.1045, 11.0]]",0.11230684,BTC-28MAR25-140000-C,0.1107,66282.85,23210933182,"{'rho': 140.60513, 'theta': -29.33536, 'vega': 250.61, 'gamma': 1e-05, 'delta': 0.31856}","{'volume_usd': 249864.31, 'volume': 34.2, 'price_change': 1.3825, 'low': 0.1075, 'high': 0.1145}",open,1713863604358
96,66282.6,0.0,81.0,BTC-26APR24,0.0,101.04,66124.1,82.76,0.0,0.152,0.0,1089.6,0.206,0.1055,0.1355,"[[0.152, 81.0], [0.1535, 81.3], [0.174, 10.0]]",[],0.15065464,BTC-26APR24-76000-P,0.1503,66282.6,23210934202,"{'rho': -5.96801, 'theta': -61.90156, 'vega': 4.41198, 'gamma': 2e-05, 'delta': -0.96667}","{'volume_usd': 745877.12, 'volume': 81.0, 'price_change': -1.4545, 'low': 0.1355, 'high': 0.1375}",open,1713863605509
